case_id,arch,fdi,tooth_id,npz_path,split
067,L,34,11,samples\067_L_t34.npz,train
067,L,35,12,samples\067_L_t35.npz,train
067,L,36,13,samples\067_L_t36.npz,train
067,L,37,14,samples\067_L_t37.npz,train
067,L,41,1,samples\067_L_t41.npz,train
067,L,42,2,samples\067_L_t42.npz,train
067,L,43,3,samples\067_L_t43.npz,train
067,L,44,4,samples\067_L_t44.npz,train
067,L,45,5,samples\067_L_t45.npz,train
067,L,46,6,samples\067_L_t46.npz,train
067,L,47,7,samples\067_L_t47.npz,train
068,U,11,1,samples\068_U_t11.npz,train
068,U,12,2,samples\068_U_t12.npz,train
068,U,13,3,samples\068_U_t13.npz,train
068,U,14,4,samples\068_U_t14.npz,train
068,U,15,5,samples\068_U_t15.npz,train
068,U,16,6,samples\068_U_t16.npz,train
068,U,17,7,samples\068_U_t17.npz,train
068,U,21,8,samples\068_U_t21.npz,train
068,U,22,9,samples\068_U_t22.npz,train
068,U,23,10,samples\068_U_t23.npz,train
068,U,24,11,samples\068_U_t24.npz,train
068,U,25,12,samples\068_U_t25.npz,train
068,U,26,13,samples\068_U_t26.npz,train
068,U,27,14,samples\068_U_t27.npz,train
068,L,31,8,samples\068_L_t31.npz,train
068,L,32,9,samples\068_L_t32.npz,train
068,L,33,10,samples\068_L_t33.npz,train
068,L,34,11,samples\068_L_t34.npz,train
068,L,35,12,samples\068_L_t35.npz,train
068,L,36,13,samples\068_L_t36.npz,train
068,L,37,14,samples\068_L_t37.npz,train
068,L,41,1,samples\068_L_t41.npz,train
068,L,42,2,samples\068_L_t42.npz,train
068,L,43,3,samples\068_L_t43.npz,train
068,L,44,4,samples\068_L_t44.npz,train
068,L,45,5,samples\068_L_t45.npz,train
068,L,46,6,samples\068_L_t46.npz,train
068,L,47,7,samples\068_L_t47.npz,train
069,U,11,1,samples\069_U_t11.npz,train
069,U,12,2,samples\069_U_t12.npz,train
069,U,13,3,samples\069_U_t13.npz,train
069,U,14,4,samples\069_U_t14.npz,train
069,U,15,5,samples\069_U_t15.npz,train
069,U,16,6,samples\069_U_t16.npz,train
069,U,17,7,samples\069_U_t17.npz,train
069,U,21,8,samples\069_U_t21.npz,train
069,U,22,9,samples\069_U_t22.npz,train
069,U,23,10,samples\069_U_t23.npz,train
069,U,24,11,samples\069_U_t24.npz,train
069,U,25,12,samples\069_U_t25.npz,train
069,U,26,13,samples\069_U_t26.npz,train
069,U,27,14,samples\069_U_t27.npz,train
069,L,32,9,samples\069_L_t32.npz,train
069,L,33,10,samples\069_L_t33.npz,train
069,L,34,11,samples\069_L_t34.npz,train
069,L,35,12,samples\069_L_t35.npz,train
069,L,36,13,samples\069_L_t36.npz,train
069,L,37,14,samples\069_L_t37.npz,train
069,L,41,1,samples\069_L_t41.npz,train
069,L,43,3,samples\069_L_t43.npz,train
069,L,44,4,samples\069_L_t44.npz,train
069,L,45,5,samples\069_L_t45.npz,train
069,L,46,6,samples\069_L_t46.npz,train
069,L,47,7,samples\069_L_t47.npz,train
070,U,11,1,samples\070_U_t11.npz,train
070,U,12,2,samples\070_U_t12.npz,train
070,U,13,3,samples\070_U_t13.npz,train
070,U,14,4,samples\070_U_t14.npz,train
070,U,15,5,samples\070_U_t15.npz,train
070,U,16,6,samples\070_U_t16.npz,train
070,U,17,7,samples\070_U_t17.npz,train
070,U,21,8,samples\070_U_t21.npz,train
070,U,22,9,samples\070_U_t22.npz,train
070,U,23,10,samples\070_U_t23.npz,train
070,U,24,11,samples\070_U_t24.npz,train
070,U,25,12,samples\070_U_t25.npz,train
070,U,26,13,samples\070_U_t26.npz,train
070,U,27,14,samples\070_U_t27.npz,train
070,L,31,8,samples\070_L_t31.npz,train
070,L,32,9,samples\070_L_t32.npz,train
070,L,33,10,samples\070_L_t33.npz,train
070,L,34,11,samples\070_L_t34.npz,train
070,L,35,12,samples\070_L_t35.npz,train
070,L,36,13,samples\070_L_t36.npz,train
070,L,37,14,samples\070_L_t37.npz,train
070,L,41,1,samples\070_L_t41.npz,train
070,L,42,2,samples\070_L_t42.npz,train
070,L,43,3,samples\070_L_t43.npz,train
070,L,44,4,samples\070_L_t44.npz,train
070,L,45,5,samples\070_L_t45.npz,train
070,L,46,6,samples\070_L_t46.npz,train
070,L,47,7,samples\070_L_t47.npz,train
071,U,11,1,samples\071_U_t11.npz,train
071,U,12,2,samples\071_U_t12.npz,train
071,U,13,3,samples\071_U_t13.npz,train
071,U,14,4,samples\071_U_t14.npz,train
071,U,15,5,samples\071_U_t15.npz,train
071,U,16,6,samples\071_U_t16.npz,train
071,U,17,7,samples\071_U_t17.npz,train
071,U,21,8,samples\071_U_t21.npz,train
071,U,22,9,samples\071_U_t22.npz,train
071,U,23,10,samples\071_U_t23.npz,train
071,U,24,11,samples\071_U_t24.npz,train
071,U,25,12,samples\071_U_t25.npz,train
071,U,26,13,samples\071_U_t26.npz,train
071,U,27,14,samples\071_U_t27.npz,train
071,L,31,8,samples\071_L_t31.npz,train
071,L,32,9,samples\071_L_t32.npz,train
071,L,33,10,samples\071_L_t33.npz,train
071,L,34,11,samples\071_L_t34.npz,train
071,L,35,12,samples\071_L_t35.npz,train
071,L,36,13,samples\071_L_t36.npz,train
071,L,37,14,samples\071_L_t37.npz,train
071,L,41,1,samples\071_L_t41.npz,train
071,L,42,2,samples\071_L_t42.npz,train
071,L,43,3,samples\071_L_t43.npz,train
071,L,44,4,samples\071_L_t44.npz,train
071,L,45,5,samples\071_L_t45.npz,train
071,L,46,6,samples\071_L_t46.npz,train
071,L,47,7,samples\071_L_t47.npz,train
072,U,11,1,samples\072_U_t11.npz,train
072,U,12,2,samples\072_U_t12.npz,train
072,U,13,3,samples\072_U_t13.npz,train
072,U,14,4,samples\072_U_t14.npz,train
072,U,15,5,samples\072_U_t15.npz,train
072,U,16,6,samples\072_U_t16.npz,train
072,U,17,7,samples\072_U_t17.npz,train
072,U,21,8,samples\072_U_t21.npz,train
072,U,22,9,samples\072_U_t22.npz,train
072,U,23,10,samples\072_U_t23.npz,train
072,U,24,11,samples\072_U_t24.npz,train
072,U,25,12,samples\072_U_t25.npz,train
072,U,26,13,samples\072_U_t26.npz,train
072,U,27,14,samples\072_U_t27.npz,train
072,L,31,8,samples\072_L_t31.npz,train
072,L,32,9,samples\072_L_t32.npz,train
072,L,33,10,samples\072_L_t33.npz,train
072,L,34,11,samples\072_L_t34.npz,train
072,L,35,12,samples\072_L_t35.npz,train
072,L,37,14,samples\072_L_t37.npz,train
072,L,41,1,samples\072_L_t41.npz,train
072,L,42,2,samples\072_L_t42.npz,train
072,L,43,3,samples\072_L_t43.npz,train
072,L,44,4,samples\072_L_t44.npz,train
072,L,45,5,samples\072_L_t45.npz,train
072,L,46,6,samples\072_L_t46.npz,train
072,L,47,7,samples\072_L_t47.npz,train
073,U,11,1,samples\073_U_t11.npz,train
073,U,12,2,samples\073_U_t12.npz,train
073,U,13,3,samples\073_U_t13.npz,train
073,U,14,4,samples\073_U_t14.npz,train
073,U,15,5,samples\073_U_t15.npz,train
073,U,16,6,samples\073_U_t16.npz,train
073,U,17,7,samples\073_U_t17.npz,train
073,U,21,8,samples\073_U_t21.npz,train
073,U,22,9,samples\073_U_t22.npz,train
073,U,23,10,samples\073_U_t23.npz,train
073,U,24,11,samples\073_U_t24.npz,train
073,U,25,12,samples\073_U_t25.npz,train
073,U,26,13,samples\073_U_t26.npz,train
073,U,27,14,samples\073_U_t27.npz,train
073,L,31,8,samples\073_L_t31.npz,train
073,L,32,9,samples\073_L_t32.npz,train
073,L,33,10,samples\073_L_t33.npz,train
073,L,34,11,samples\073_L_t34.npz,train
073,L,35,12,samples\073_L_t35.npz,train
073,L,36,13,samples\073_L_t36.npz,train
073,L,37,14,samples\073_L_t37.npz,train
073,L,41,1,samples\073_L_t41.npz,train
073,L,42,2,samples\073_L_t42.npz,train
073,L,43,3,samples\073_L_t43.npz,train
073,L,44,4,samples\073_L_t44.npz,train
073,L,45,5,samples\073_L_t45.npz,train
073,L,46,6,samples\073_L_t46.npz,train
073,L,47,7,samples\073_L_t47.npz,train
074,U,11,1,samples\074_U_t11.npz,train
074,U,12,2,samples\074_U_t12.npz,train
074,U,13,3,samples\074_U_t13.npz,train
074,U,14,4,samples\074_U_t14.npz,train
074,U,15,5,samples\074_U_t15.npz,train
074,U,16,6,samples\074_U_t16.npz,train
074,U,17,7,samples\074_U_t17.npz,train
074,U,21,8,samples\074_U_t21.npz,train
074,U,22,9,samples\074_U_t22.npz,train
074,U,23,10,samples\074_U_t23.npz,train
074,U,24,11,samples\074_U_t24.npz,train
074,U,25,12,samples\074_U_t25.npz,train
074,U,26,13,samples\074_U_t26.npz,train
074,U,27,14,samples\074_U_t27.npz,train
074,L,31,8,samples\074_L_t31.npz,train
074,L,32,9,samples\074_L_t32.npz,train
074,L,33,10,samples\074_L_t33.npz,train
074,L,34,11,samples\074_L_t34.npz,train
074,L,35,12,samples\074_L_t35.npz,train
074,L,36,13,samples\074_L_t36.npz,train
074,L,37,14,samples\074_L_t37.npz,train
074,L,41,1,samples\074_L_t41.npz,train
074,L,42,2,samples\074_L_t42.npz,train
074,L,43,3,samples\074_L_t43.npz,train
074,L,44,4,samples\074_L_t44.npz,train
074,L,45,5,samples\074_L_t45.npz,train
074,L,46,6,samples\074_L_t46.npz,train
075,U,11,1,samples\075_U_t11.npz,train
075,U,12,2,samples\075_U_t12.npz,train
075,U,13,3,samples\075_U_t13.npz,train
075,U,14,4,samples\075_U_t14.npz,train
075,U,15,5,samples\075_U_t15.npz,train
075,U,16,6,samples\075_U_t16.npz,train
075,U,17,7,samples\075_U_t17.npz,train
075,U,21,8,samples\075_U_t21.npz,train
075,U,22,9,samples\075_U_t22.npz,train
075,U,23,10,samples\075_U_t23.npz,train
075,U,24,11,samples\075_U_t24.npz,train
075,U,25,12,samples\075_U_t25.npz,train
075,U,26,13,samples\075_U_t26.npz,train
075,U,27,14,samples\075_U_t27.npz,train
075,L,31,8,samples\075_L_t31.npz,train
075,L,32,9,samples\075_L_t32.npz,train
075,L,33,10,samples\075_L_t33.npz,train
075,L,34,11,samples\075_L_t34.npz,train
075,L,35,12,samples\075_L_t35.npz,train
075,L,36,13,samples\075_L_t36.npz,train
075,L,37,14,samples\075_L_t37.npz,train
075,L,41,1,samples\075_L_t41.npz,train
075,L,42,2,samples\075_L_t42.npz,train
075,L,43,3,samples\075_L_t43.npz,train
075,L,44,4,samples\075_L_t44.npz,train
075,L,45,5,samples\075_L_t45.npz,train
075,L,46,6,samples\075_L_t46.npz,train
075,L,47,7,samples\075_L_t47.npz,train
076,U,11,1,samples\076_U_t11.npz,train
076,U,12,2,samples\076_U_t12.npz,train
076,U,13,3,samples\076_U_t13.npz,train
076,U,14,4,samples\076_U_t14.npz,train
076,U,15,5,samples\076_U_t15.npz,train
076,U,16,6,samples\076_U_t16.npz,train
076,U,17,7,samples\076_U_t17.npz,train
076,U,21,8,samples\076_U_t21.npz,train
076,U,22,9,samples\076_U_t22.npz,train
076,U,23,10,samples\076_U_t23.npz,train
076,U,24,11,samples\076_U_t24.npz,train
076,U,25,12,samples\076_U_t25.npz,train
076,U,26,13,samples\076_U_t26.npz,train
076,U,27,14,samples\076_U_t27.npz,train
076,L,31,8,samples\076_L_t31.npz,train
076,L,32,9,samples\076_L_t32.npz,train
076,L,33,10,samples\076_L_t33.npz,train
076,L,34,11,samples\076_L_t34.npz,train
076,L,35,12,samples\076_L_t35.npz,train
076,L,36,13,samples\076_L_t36.npz,train
076,L,37,14,samples\076_L_t37.npz,train
076,L,41,1,samples\076_L_t41.npz,train
076,L,42,2,samples\076_L_t42.npz,train
076,L,43,3,samples\076_L_t43.npz,train
076,L,44,4,samples\076_L_t44.npz,train
076,L,45,5,samples\076_L_t45.npz,train
076,L,46,6,samples\076_L_t46.npz,train
076,L,47,7,samples\076_L_t47.npz,train
077,U,11,1,samples\077_U_t11.npz,train
077,U,12,2,samples\077_U_t12.npz,train
077,U,13,3,samples\077_U_t13.npz,train
077,U,14,4,samples\077_U_t14.npz,train
077,U,15,5,samples\077_U_t15.npz,train
077,U,16,6,samples\077_U_t16.npz,train
077,U,17,7,samples\077_U_t17.npz,train
077,U,21,8,samples\077_U_t21.npz,train
077,U,22,9,samples\077_U_t22.npz,train
077,U,23,10,samples\077_U_t23.npz,train
077,U,24,11,samples\077_U_t24.npz,train
077,U,25,12,samples\077_U_t25.npz,train
077,U,26,13,samples\077_U_t26.npz,train
077,U,27,14,samples\077_U_t27.npz,train
077,L,31,8,samples\077_L_t31.npz,train
077,L,32,9,samples\077_L_t32.npz,train
077,L,33,10,samples\077_L_t33.npz,train
077,L,34,11,samples\077_L_t34.npz,train
077,L,35,12,samples\077_L_t35.npz,train
077,L,36,13,samples\077_L_t36.npz,train
077,L,37,14,samples\077_L_t37.npz,train
077,L,41,1,samples\077_L_t41.npz,train
077,L,42,2,samples\077_L_t42.npz,train
077,L,43,3,samples\077_L_t43.npz,train
077,L,44,4,samples\077_L_t44.npz,train
077,L,45,5,samples\077_L_t45.npz,train
077,L,46,6,samples\077_L_t46.npz,train
077,L,47,7,samples\077_L_t47.npz,train
078,U,11,1,samples\078_U_t11.npz,train
078,U,12,2,samples\078_U_t12.npz,train
078,U,13,3,samples\078_U_t13.npz,train
078,U,14,4,samples\078_U_t14.npz,train
078,U,15,5,samples\078_U_t15.npz,train
078,U,16,6,samples\078_U_t16.npz,train
078,U,17,7,samples\078_U_t17.npz,train
078,U,21,8,samples\078_U_t21.npz,train
078,U,22,9,samples\078_U_t22.npz,train
078,U,23,10,samples\078_U_t23.npz,train
078,U,24,11,samples\078_U_t24.npz,train
078,U,25,12,samples\078_U_t25.npz,train
078,U,26,13,samples\078_U_t26.npz,train
078,U,27,14,samples\078_U_t27.npz,train
078,L,31,8,samples\078_L_t31.npz,train
078,L,32,9,samples\078_L_t32.npz,train
078,L,33,10,samples\078_L_t33.npz,train
078,L,34,11,samples\078_L_t34.npz,train
078,L,35,12,samples\078_L_t35.npz,train
078,L,36,13,samples\078_L_t36.npz,train
078,L,37,14,samples\078_L_t37.npz,train
078,L,41,1,samples\078_L_t41.npz,train
078,L,42,2,samples\078_L_t42.npz,train
078,L,43,3,samples\078_L_t43.npz,train
078,L,44,4,samples\078_L_t44.npz,train
078,L,45,5,samples\078_L_t45.npz,train
078,L,46,6,samples\078_L_t46.npz,train
078,L,47,7,samples\078_L_t47.npz,train
079,U,11,1,samples\079_U_t11.npz,train
079,U,12,2,samples\079_U_t12.npz,train
079,U,13,3,samples\079_U_t13.npz,train
079,U,14,4,samples\079_U_t14.npz,train
079,U,15,5,samples\079_U_t15.npz,train
079,U,16,6,samples\079_U_t16.npz,train
079,U,17,7,samples\079_U_t17.npz,train
079,U,21,8,samples\079_U_t21.npz,train
079,U,22,9,samples\079_U_t22.npz,train
079,U,23,10,samples\079_U_t23.npz,train
079,U,24,11,samples\079_U_t24.npz,train
079,U,25,12,samples\079_U_t25.npz,train
079,U,26,13,samples\079_U_t26.npz,train
079,U,27,14,samples\079_U_t27.npz,train
079,L,31,8,samples\079_L_t31.npz,train
079,L,32,9,samples\079_L_t32.npz,train
079,L,33,10,samples\079_L_t33.npz,train
079,L,34,11,samples\079_L_t34.npz,train
079,L,35,12,samples\079_L_t35.npz,train
079,L,36,13,samples\079_L_t36.npz,train
079,L,37,14,samples\079_L_t37.npz,train
079,L,41,1,samples\079_L_t41.npz,train
079,L,42,2,samples\079_L_t42.npz,train
079,L,43,3,samples\079_L_t43.npz,train
079,L,44,4,samples\079_L_t44.npz,train
079,L,45,5,samples\079_L_t45.npz,train
079,L,46,6,samples\079_L_t46.npz,train
079,L,47,7,samples\079_L_t47.npz,train
080,U,11,1,samples\080_U_t11.npz,train
080,U,12,2,samples\080_U_t12.npz,train
080,U,13,3,samples\080_U_t13.npz,train
080,U,14,4,samples\080_U_t14.npz,train
080,U,15,5,samples\080_U_t15.npz,train
080,U,16,6,samples\080_U_t16.npz,train
080,U,17,7,samples\080_U_t17.npz,train
080,U,21,8,samples\080_U_t21.npz,train
080,U,22,9,samples\080_U_t22.npz,train
080,U,23,10,samples\080_U_t23.npz,train
080,U,24,11,samples\080_U_t24.npz,train
080,U,25,12,samples\080_U_t25.npz,train
080,U,26,13,samples\080_U_t26.npz,train
080,U,27,14,samples\080_U_t27.npz,train
080,L,31,8,samples\080_L_t31.npz,train
080,L,32,9,samples\080_L_t32.npz,train
080,L,33,10,samples\080_L_t33.npz,train
080,L,34,11,samples\080_L_t34.npz,train
080,L,35,12,samples\080_L_t35.npz,train
080,L,36,13,samples\080_L_t36.npz,train
080,L,41,1,samples\080_L_t41.npz,train
080,L,42,2,samples\080_L_t42.npz,train
080,L,43,3,samples\080_L_t43.npz,train
080,L,44,4,samples\080_L_t44.npz,train
080,L,45,5,samples\080_L_t45.npz,train
080,L,46,6,samples\080_L_t46.npz,train
080,L,47,7,samples\080_L_t47.npz,train
081,U,11,1,samples\081_U_t11.npz,train
081,U,12,2,samples\081_U_t12.npz,train
081,U,13,3,samples\081_U_t13.npz,train
081,U,14,4,samples\081_U_t14.npz,train
081,U,15,5,samples\081_U_t15.npz,train
081,U,16,6,samples\081_U_t16.npz,train
081,U,17,7,samples\081_U_t17.npz,train
081,U,21,8,samples\081_U_t21.npz,train
081,U,22,9,samples\081_U_t22.npz,train
081,U,23,10,samples\081_U_t23.npz,train
081,U,24,11,samples\081_U_t24.npz,train
081,U,25,12,samples\081_U_t25.npz,train
081,U,26,13,samples\081_U_t26.npz,train
081,U,27,14,samples\081_U_t27.npz,train
081,L,31,8,samples\081_L_t31.npz,train
081,L,32,9,samples\081_L_t32.npz,train
081,L,33,10,samples\081_L_t33.npz,train
081,L,34,11,samples\081_L_t34.npz,train
081,L,35,12,samples\081_L_t35.npz,train
081,L,36,13,samples\081_L_t36.npz,train
081,L,37,14,samples\081_L_t37.npz,train
081,L,41,1,samples\081_L_t41.npz,train
081,L,42,2,samples\081_L_t42.npz,train
081,L,43,3,samples\081_L_t43.npz,train
081,L,44,4,samples\081_L_t44.npz,train
081,L,45,5,samples\081_L_t45.npz,train
081,L,46,6,samples\081_L_t46.npz,train
081,L,47,7,samples\081_L_t47.npz,train
082,U,11,1,samples\082_U_t11.npz,train
082,U,12,2,samples\082_U_t12.npz,train
082,U,13,3,samples\082_U_t13.npz,train
082,U,14,4,samples\082_U_t14.npz,train
082,U,15,5,samples\082_U_t15.npz,train
082,U,16,6,samples\082_U_t16.npz,train
082,U,17,7,samples\082_U_t17.npz,train
082,U,21,8,samples\082_U_t21.npz,train
082,U,22,9,samples\082_U_t22.npz,train
082,U,23,10,samples\082_U_t23.npz,train
082,U,24,11,samples\082_U_t24.npz,train
082,U,25,12,samples\082_U_t25.npz,train
082,U,26,13,samples\082_U_t26.npz,train
082,U,27,14,samples\082_U_t27.npz,train
082,L,31,8,samples\082_L_t31.npz,train
082,L,32,9,samples\082_L_t32.npz,train
082,L,33,10,samples\082_L_t33.npz,train
082,L,34,11,samples\082_L_t34.npz,train
082,L,35,12,samples\082_L_t35.npz,train
082,L,36,13,samples\082_L_t36.npz,train
082,L,37,14,samples\082_L_t37.npz,train
082,L,41,1,samples\082_L_t41.npz,train
082,L,42,2,samples\082_L_t42.npz,train
082,L,43,3,samples\082_L_t43.npz,train
082,L,44,4,samples\082_L_t44.npz,train
082,L,45,5,samples\082_L_t45.npz,train
082,L,46,6,samples\082_L_t46.npz,train
082,L,47,7,samples\082_L_t47.npz,train
083,U,11,1,samples\083_U_t11.npz,train
083,U,12,2,samples\083_U_t12.npz,train
083,U,13,3,samples\083_U_t13.npz,train
083,U,14,4,samples\083_U_t14.npz,train
083,U,15,5,samples\083_U_t15.npz,train
083,U,16,6,samples\083_U_t16.npz,train
083,U,17,7,samples\083_U_t17.npz,train
083,U,21,8,samples\083_U_t21.npz,train
083,U,22,9,samples\083_U_t22.npz,train
083,U,23,10,samples\083_U_t23.npz,train
083,U,24,11,samples\083_U_t24.npz,train
083,U,25,12,samples\083_U_t25.npz,train
083,U,26,13,samples\083_U_t26.npz,train
083,U,27,14,samples\083_U_t27.npz,train
083,L,31,8,samples\083_L_t31.npz,train
083,L,32,9,samples\083_L_t32.npz,train
083,L,33,10,samples\083_L_t33.npz,train
083,L,34,11,samples\083_L_t34.npz,train
083,L,35,12,samples\083_L_t35.npz,train
083,L,36,13,samples\083_L_t36.npz,train
083,L,37,14,samples\083_L_t37.npz,train
083,L,41,1,samples\083_L_t41.npz,train
083,L,42,2,samples\083_L_t42.npz,train
083,L,43,3,samples\083_L_t43.npz,train
083,L,44,4,samples\083_L_t44.npz,train
083,L,45,5,samples\083_L_t45.npz,train
083,L,46,6,samples\083_L_t46.npz,train
083,L,47,7,samples\083_L_t47.npz,train
084,U,11,1,samples\084_U_t11.npz,train
084,U,12,2,samples\084_U_t12.npz,train
084,U,13,3,samples\084_U_t13.npz,train
084,U,14,4,samples\084_U_t14.npz,train
084,U,15,5,samples\084_U_t15.npz,train
084,U,16,6,samples\084_U_t16.npz,train
084,U,17,7,samples\084_U_t17.npz,train
084,U,21,8,samples\084_U_t21.npz,train
084,U,22,9,samples\084_U_t22.npz,train
084,U,23,10,samples\084_U_t23.npz,train
084,U,24,11,samples\084_U_t24.npz,train
084,U,25,12,samples\084_U_t25.npz,train
084,U,26,13,samples\084_U_t26.npz,train
084,U,27,14,samples\084_U_t27.npz,train
084,L,31,8,samples\084_L_t31.npz,train
084,L,32,9,samples\084_L_t32.npz,train
084,L,33,10,samples\084_L_t33.npz,train
084,L,34,11,samples\084_L_t34.npz,train
084,L,35,12,samples\084_L_t35.npz,train
084,L,36,13,samples\084_L_t36.npz,train
084,L,37,14,samples\084_L_t37.npz,train
084,L,41,1,samples\084_L_t41.npz,train
084,L,42,2,samples\084_L_t42.npz,train
084,L,43,3,samples\084_L_t43.npz,train
084,L,44,4,samples\084_L_t44.npz,train
084,L,45,5,samples\084_L_t45.npz,train
084,L,46,6,samples\084_L_t46.npz,train
084,L,47,7,samples\084_L_t47.npz,train
085,U,11,1,samples\085_U_t11.npz,train
085,U,12,2,samples\085_U_t12.npz,train
085,U,13,3,samples\085_U_t13.npz,train
085,U,14,4,samples\085_U_t14.npz,train
085,U,15,5,samples\085_U_t15.npz,train
085,U,16,6,samples\085_U_t16.npz,train
085,U,17,7,samples\085_U_t17.npz,train
085,U,21,8,samples\085_U_t21.npz,train
085,U,22,9,samples\085_U_t22.npz,train
085,U,23,10,samples\085_U_t23.npz,train
085,U,24,11,samples\085_U_t24.npz,train
085,U,25,12,samples\085_U_t25.npz,train
085,U,26,13,samples\085_U_t26.npz,train
085,U,27,14,samples\085_U_t27.npz,train
085,L,31,8,samples\085_L_t31.npz,train
085,L,32,9,samples\085_L_t32.npz,train
085,L,33,10,samples\085_L_t33.npz,train
085,L,34,11,samples\085_L_t34.npz,train
085,L,35,12,samples\085_L_t35.npz,train
085,L,36,13,samples\085_L_t36.npz,train
085,L,37,14,samples\085_L_t37.npz,train
085,L,41,1,samples\085_L_t41.npz,train
085,L,42,2,samples\085_L_t42.npz,train
085,L,43,3,samples\085_L_t43.npz,train
085,L,44,4,samples\085_L_t44.npz,train
085,L,45,5,samples\085_L_t45.npz,train
085,L,46,6,samples\085_L_t46.npz,train
085,L,47,7,samples\085_L_t47.npz,train
086,U,11,1,samples\086_U_t11.npz,train
086,U,12,2,samples\086_U_t12.npz,train
086,U,13,3,samples\086_U_t13.npz,train
086,U,14,4,samples\086_U_t14.npz,train
086,U,15,5,samples\086_U_t15.npz,train
086,U,16,6,samples\086_U_t16.npz,train
086,U,17,7,samples\086_U_t17.npz,train
086,U,21,8,samples\086_U_t21.npz,train
086,U,22,9,samples\086_U_t22.npz,train
086,U,23,10,samples\086_U_t23.npz,train
086,U,24,11,samples\086_U_t24.npz,train
086,U,25,12,samples\086_U_t25.npz,train
086,U,26,13,samples\086_U_t26.npz,train
086,U,27,14,samples\086_U_t27.npz,train
086,L,31,8,samples\086_L_t31.npz,train
086,L,32,9,samples\086_L_t32.npz,train
086,L,33,10,samples\086_L_t33.npz,train
086,L,34,11,samples\086_L_t34.npz,train
086,L,35,12,samples\086_L_t35.npz,train
086,L,36,13,samples\086_L_t36.npz,train
086,L,37,14,samples\086_L_t37.npz,train
086,L,41,1,samples\086_L_t41.npz,train
086,L,42,2,samples\086_L_t42.npz,train
086,L,43,3,samples\086_L_t43.npz,train
086,L,44,4,samples\086_L_t44.npz,train
086,L,45,5,samples\086_L_t45.npz,train
086,L,46,6,samples\086_L_t46.npz,train
086,L,47,7,samples\086_L_t47.npz,train
087,U,11,1,samples\087_U_t11.npz,train
087,U,12,2,samples\087_U_t12.npz,train
087,U,13,3,samples\087_U_t13.npz,train
087,U,14,4,samples\087_U_t14.npz,train
087,U,15,5,samples\087_U_t15.npz,train
087,U,16,6,samples\087_U_t16.npz,train
087,U,17,7,samples\087_U_t17.npz,train
087,U,21,8,samples\087_U_t21.npz,train
087,U,22,9,samples\087_U_t22.npz,train
087,U,23,10,samples\087_U_t23.npz,train
087,U,24,11,samples\087_U_t24.npz,train
087,U,25,12,samples\087_U_t25.npz,train
087,U,26,13,samples\087_U_t26.npz,train
087,U,27,14,samples\087_U_t27.npz,train
087,L,31,8,samples\087_L_t31.npz,train
087,L,32,9,samples\087_L_t32.npz,train
087,L,33,10,samples\087_L_t33.npz,train
087,L,34,11,samples\087_L_t34.npz,train
087,L,35,12,samples\087_L_t35.npz,train
087,L,36,13,samples\087_L_t36.npz,train
087,L,37,14,samples\087_L_t37.npz,train
087,L,41,1,samples\087_L_t41.npz,train
087,L,42,2,samples\087_L_t42.npz,train
087,L,43,3,samples\087_L_t43.npz,train
087,L,44,4,samples\087_L_t44.npz,train
087,L,45,5,samples\087_L_t45.npz,train
087,L,46,6,samples\087_L_t46.npz,train
087,L,47,7,samples\087_L_t47.npz,train
088,U,11,1,samples\088_U_t11.npz,train
088,U,12,2,samples\088_U_t12.npz,train
088,U,13,3,samples\088_U_t13.npz,train
088,U,14,4,samples\088_U_t14.npz,train
088,U,15,5,samples\088_U_t15.npz,train
088,U,16,6,samples\088_U_t16.npz,train
088,U,17,7,samples\088_U_t17.npz,train
088,U,21,8,samples\088_U_t21.npz,train
088,U,22,9,samples\088_U_t22.npz,train
088,U,23,10,samples\088_U_t23.npz,train
088,U,24,11,samples\088_U_t24.npz,train
088,U,25,12,samples\088_U_t25.npz,train
088,U,26,13,samples\088_U_t26.npz,train
088,U,27,14,samples\088_U_t27.npz,train
088,L,31,8,samples\088_L_t31.npz,train
088,L,32,9,samples\088_L_t32.npz,train
088,L,33,10,samples\088_L_t33.npz,train
088,L,34,11,samples\088_L_t34.npz,train
088,L,35,12,samples\088_L_t35.npz,train
088,L,36,13,samples\088_L_t36.npz,train
088,L,37,14,samples\088_L_t37.npz,train
088,L,41,1,samples\088_L_t41.npz,train
088,L,42,2,samples\088_L_t42.npz,train
088,L,43,3,samples\088_L_t43.npz,train
088,L,44,4,samples\088_L_t44.npz,train
088,L,45,5,samples\088_L_t45.npz,train
088,L,46,6,samples\088_L_t46.npz,train
088,L,47,7,samples\088_L_t47.npz,train
089,U,11,1,samples\089_U_t11.npz,train
089,U,12,2,samples\089_U_t12.npz,train
089,U,13,3,samples\089_U_t13.npz,train
089,U,14,4,samples\089_U_t14.npz,train
089,U,15,5,samples\089_U_t15.npz,train
089,U,16,6,samples\089_U_t16.npz,train
089,U,17,7,samples\089_U_t17.npz,train
089,U,21,8,samples\089_U_t21.npz,train
089,U,22,9,samples\089_U_t22.npz,train
089,U,23,10,samples\089_U_t23.npz,train
089,U,24,11,samples\089_U_t24.npz,train
089,U,25,12,samples\089_U_t25.npz,train
089,U,26,13,samples\089_U_t26.npz,train
